,AATSC2c,AATSC0s,AATSC0are,BCUTv-1l,ETA_shape_y,ETA_dEpsilon_D,PEOE_VSA8,SlogP_VSA2,VSA_EState3,TopoPSA(NO),sp_h,sp_h_pre,split
0,0.0051593854331404,2.406913580246914,0.1454728888888888,14.70271053492066,0.2419354838709677,0.1043771043771043,12.393687143226153,10.891158250298714,0.0,55.98,13.1,13.393168096819384,train
1,-0.0019408493620471,0.2717373438527284,0.0596023668639052,15.58923770139086,0.2413793103448275,0.0,18.43552797237412,23.47631664038745,0.0,16.130000000000003,10.7,6.554236833878765,train
2,-0.0008864207434802,1.9820615243342523,0.1135537190082643,14.701789462593297,0.3380281690140844,0.038716049382716,12.338727669087405,34.490393034672515,20.540037422521088,74.6,12.4,12.817994051781508,train
3,-0.0017491429290219,2.4822485207100584,0.1207100591715975,14.702721421423911,0.0,0.0,6.4208216229260096,6.286160523129555,0.0,17.07,7.0,6.920420878531054,train
4,0.0423350216612915,,0.3755555555555555,14.710226951490483,0.0,0.7777777777777778,0.0,5.476191835881363,0.0,31.5,42.4,38.91178258184592,train
5,-0.0005479836423806,0.2320987654320987,0.0223999999999999,20.273157093326606,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.9091435111494226,train
6,-0.0003369414879039,0.1565656565656565,0.0223140495867768,20.26647192171417,0.2,0.0,0.0,0.0,0.0,0.0,2.9,1.6750587809713284,train
7,0.008791386065505,3.817708333333333,0.2156249999999999,14.701218113472097,0.3333333333333333,0.1049999999999998,0.0,16.182360077633263,17.13959183673469,57.53,13.8,16.829923461998792,train
8,0.0003041684282533,5.2202498356344496,0.225992899408284,14.651598265187747,0.3506493506493506,0.0,18.77078544819892,10.965151877965631,9.50462962962963,43.14,4.1,6.377574367980067,train
9,-0.0014681858794114,1.9917355371900816,0.138181818181818,14.707202811627315,0.0,0.1183333333333334,13.213763929025836,23.42681871870725,16.606173469387755,40.46,17.8,17.898975714191998,train
10,0.0004596080768098,0.6162862492962435,0.0654244897959183,15.59610016418149,0.2430555555555555,0.1071428571428572,0.0,0.0,0.6180555555555558,26.02,9.2,11.837409054506328,train
11,-0.0007198949246511,0.209582560669952,0.0275222222222222,20.23524086592369,0.2368421052631579,0.0,4.472719515832414,0.0,2.552662037037037,0.0,4.1,1.996372725204326,train
12,0.0028822255451587,1.7694516418567638,0.1177512222222221,14.70144080492086,0.3159478435305918,0.0546604606754982,5.687386274683562,11.075832682792557,12.941774656364606,49.33,8.2,10.653038591668713,train
13,0.0013281177192777,0.4461728395061726,0.0998222222222221,14.705884795186112,0.2307692307692307,0.0,12.13273413692322,0.0,0.0,27.69,5.1,4.860113144806233,train
14,0.0032705503511391,0.9004718935756743,0.0852433593749999,15.59514486607193,0.3322784810126582,0.1738705738705737,5.687386274683562,0.0,0.5455555555555558,52.04,12.7,12.541335823551371,train
15,0.0013703567372411,1.2114496768236382,0.0850969529085872,14.708163859888886,0.28125,0.039141414141414,0.0,5.106527394840706,11.36431783824641,20.23,12.3,11.487959918533235,train
16,-0.0006028747242274,3.285481770833333,0.2310937499999999,14.701234067591008,0.1428571428571428,0.0763888888888888,6.076020106833881,24.28959661181839,8.099141156462585,46.53,13.4,12.258739760555494,train
17,-0.0002282486428222,2.3765432098765427,0.0754222222222221,15.579306338280608,0.0,0.0,6.4208216229260096,0.0,7.625,23.79,5.5,6.1643048249838275,train
18,0.0062015442318718,3.0035666554559186,0.2269338842975205,14.701470888125671,0.1735537190082644,0.0,11.600939890232516,12.0353690745091,0.0,26.3,6.8,6.822036291396411,train
19,-0.0151480701173053,10.499215892203932,0.4770234374999997,13.30235121686329,0.0,0.0,0.0,9.968834452973244,-4.22608024691358,0.0,0.0,1.1495936645214115,train
20,0.0004062999179239,1.78962757771622,0.0907479224376731,14.7027198082654,0.3,0.0,6.4208216229260096,5.783244946364939,0.0,17.07,4.1,6.4544187446626715,train
21,-0.0032181213229105,2.2131519274376408,0.1067346938775509,14.702720943036883,0.1304347826086956,0.0,5.563451491696996,6.286160523129555,0.0,17.07,6.7,6.7961931123511885,train
22,-0.0008632474603918,7.970486111111111,0.3342624999999999,13.304121175255744,0.4244288224956063,0.0,6.06636706846161,9.846622097635342,20.287091836734696,86.28,5.1,7.942472342321659,train
23,-0.0029836111430487,3.7125,0.1774409999999999,14.70816481458779,0.0,0.1055555555555555,0.0,11.713409359353625,15.5,44.02,17.6,17.020546857980857,train
